Posta Kodu Tek,latitude,longitude
DE56,53.02233440460526,-1.4753024912280701
DE6,52.99112548337595,-1.716575310741688
DE65,52.86734034234234,-1.6133666108108107
DE7,52.973470794580415,-1.3234980052447551
DE72,52.89308800884956,-1.358549918141593
DE73,52.84731552015355,-1.43820416890595
DE74,52.838948489489496,-1.3257154054054054
DE75,53.01296723303835,-1.354114203539823
DE99,52.915038,-1.466139
DG1,55.07379224018691,-3.5817780009345794
DG10,55.32047006818181,-3.4385386772727276
DG11,55.11354869504644,-3.3385820897832814
DG12,54.99001089618644,-3.251083802966102
DG13,55.17313289361702,-3.030294340425532
DG14,55.08197335064934,-2.9826094935064935
DG16,54.99716154421769,-3.068569523809524
DG2,55.064740222722165,-3.6591073757030372
DG3,55.23740265530303,-3.7995660454545455
DG4,55.37551592982456,-3.9526611052631577
DG5,54.921211460465116,-3.811051981395349
DG6,54.83714946992482,-4.05556637593985
DG7,54.969081441964285,-4.014213186011905
DG8,54.87258565269462,-4.516152959281437
DG9,54.87741832673267,-5.022767431930693
DH1,54.78217702704734,-1.5655245116453795
DH2,54.85979193653033,-1.5997713286318758
DH3,54.87274423803363,-1.5676749598965072
DH4,54.853939249733195,-1.4925723404482392
DH5,54.823371908925324,-1.4552497650273224
DH6,54.7525412209414,-1.4641117281460134
DH7,54.78993703818616,-1.6657855441527447
DH8,54.85692679026217,-1.8501344464419476
DH9,54.868466847880306,-1.7110074621778886
DH97,54.79271,-1.535113
DH98,54.863678500000006,-1.5750615
DH99,54.78823033333333,-1.549399
DL1,54.52975511886122,-1.538903396441281
DL10,54.41403102375297,-1.6909618836104512
DL11,54.439505892070486,-1.8763607488986784
DL12,54.571883213991775,-1.9848654128943757
DL13,54.7170399937565,-1.957159920915713
DL14,54.65156059796438,-1.6920398659881255
DL15,54.71096489173789,-1.730217326210826
DL16,54.69895351758794,-1.6056822780569513
DL17,54.68039400560748,-1.5412501663551403
DL2,54.5286139854192,-1.595633397326853
DL3,54.53252500521286,-1.5716242085143355
DL4,54.63024343894389,-1.6442968184818483
DL5,54.61768263840399,-1.5786357456359101
DL6,54.37064485693215,-1.3918056784660766
DL7,54.337849332010585,-1.4861483492063494
DL8,54.29268651465517,-1.7839119956896552
DL9,54.37549908673469,-1.7073076581632651
DL98,54.52751557142857,-1.5597022857142857
DN1,53.521519708074536,-1.130557563146998
DN10,53.42429348841355,-0.9337442228163993
DN11,53.44841689441747,-1.0817735449029127
DN12,53.48260759904153,-1.2239620383386582
DN14,53.70925287634409,-0.9405228237753883
DN15,53.61450476923077,-0.6519879382591093
DN16,53.56740368181818,-0.6396654772727273
DN17,53.57278031529656,-0.7060621612903226
DN18,53.68132973854448,-0.4473023423180593
DN19,53.6840740125,-0.36000007083333335
DN2,53.533931949389185,-1.1026904694589879
DN20,53.55800474588939,-0.5064463213751869
DN21,53.41941836908284,-0.7029434859467456
DN22,53.324029542139385,-0.9283469392220421
DN3,53.54606964936886,-1.0590266591865358
DN31,53.56985802586207,-0.08936503879310345
DN32,53.56205149770291,-0.07018138591117917
DN33,53.5394070961183,-0.09900337338262477
DN34,53.557383208154505,-0.11328746566523605
DN35,53.554537225092254,-0.03637453505535055
DN36,53.511468534775894,-0.039918777434312214
DN37,53.53935708995502,-0.13784669715142428
DN38,53.56033728571428,-0.3910039142857143
DN39,53.61649311504425,-0.335648
DN4,53.50503911034483,-1.1213599172413793
DN40,53.62099748565121,-0.22719712362030905
DN41,53.58113982572614,-0.1950539253112033
DN5,53.53843776062176,-1.1745723647668393
DN6,53.59797292916175,-1.178398110979929
DN7,53.58292903636363,-1.0132780378787878
DN8,53.61527827494908,-0.9553062851323829
DN9,53.50598893997072,-0.893832635431918
DT1,50.71190825319693,-2.4455668363171355
DT10,50.937798031914895,-2.334241914893617
DT11,50.861574451343834,-2.183069306765524
DT2,50.74968353791887,-2.45083423633157
DT3,50.641971103004295,-2.4686899971387697
DT4,50.60953711144578,-2.4655232419678716
DT5,50.54879549685535,-2.442334028301887
DT6,50.73916889143427,-2.7754602350597612
DT7,50.72944272535211,-2.9474241866197186
DT8,50.81986476068376,-2.7591192222222225
DT9,50.941918701639345,-2.5160693366120217
DY1,52.51644773466833,-2.0966400087609514
DY10,52.386629911111115,-2.2239773565656566
DY11,52.384361842236025,-2.262213698136646
DY12,52.38641193695271,-2.332666455341506
DY13,52.33680229142012,-2.2813007278106507
DY14,52.380443703642385,-2.468471667218543
DY2,52.49632624766977,-2.0814323568575235
DY3,52.53087905159705,-2.13127685012285
DY4,52.53286197828335,-2.055328903826267
DY5,52.48059085864979,-2.123920885021097
DY6,52.498605812,-2.1641673226666667
DY7,52.46640726686217,-2.231335557184751
DY8,52.460830574835526,-2.1557365773026316
DY9,52.433162587750296,-2.1224849446407537
E1,51.517376126322745,-0.059447370370370366
E10,51.56776933830846,-0.014373519071310117
E11,51.56865480047225,0.013526396694214876
E12,51.55073552644836,0.052988738035264486
E13,51.5278578200692,0.02665563667820069
E14,51.506127402105264,-0.01837871157894737
E15,51.54015830599755,0.0030455189718482253
E16,51.51037172055888,0.029717611776447106
E17,51.58694621959238,-0.020931936226166997
E18,51.59276943206522,0.02497784510869565
E1W,51.509521389400916,-0.058924311059907836
E2,51.52960678292181,-0.06262837962962964
E20,51.54634802702703,-0.010456567567567568
E22,51.500954,-0.022651999999999995
E3,51.527992295180724,-0.024997159208261618
E4,51.621840299487175,-0.005691893333333333
E5,51.55896588005997,-0.05381340779610195
E6,51.52657123573735,0.05382990096878364
E7,51.547132203703704,0.027434379629629628
E8,51.543724838753384,-0.06618141598915989
E9,51.544053007621955,-0.04291225457317073
E98,51.508023,-0.06444650877192984
EC1A,51.52049226219513,-0.10415798170731708
EC1M,51.52131832748538,-0.10227477192982456
EC1N,51.51990851898734,-0.1088448417721519
EC1P,51.52452685943775,-0.11206091164658634
EC1R,51.52497841635687,-0.10839249442379183
EC1V,51.52681878644764,-0.0978262320328542
EC1Y,51.523065543956044,-0.0924781868131868
EC2A,51.52363855942029,-0.08551807246376811
EC2M,51.51856586746988,-0.08652003012048193
EC2N,51.515827259999995,-0.08578194
EC2P,51.524427589041096,-0.1117614383561644
EC2R,51.51621543835616,-0.09109756164383562
EC2V,51.51548321904762,-0.09368837142857143
EC2Y,51.519453545454546,-0.09360377272727273
EC3A,51.514826444444445,-0.08028793055555555
EC3M,51.511818562500004,-0.0821380125
EC3N,51.51180313095239,-0.07660192857142857
EC3P,51.52408995652174,-0.11072578260869564
EC3R,51.510523275000004,-0.0836052
EC3V,51.513012987012985,-0.08581032467532468
EC4A,51.51583432407407,-0.10825198148148149
EC4M,51.51441839784947,-0.09965352688172043
EC4N,51.51276756338028,-0.091269
EC4P,51.52453966666666,-0.11204808888888888
EC4R,51.51085368965518,-0.09048672413793105
EC4V,51.51249224778761,-0.1000458761061947
EC4Y,51.51294458461538,-0.10883770769230769
EH1,55.95069051671733,-3.1929749513677814
EH10,55.91987467589389,-3.211095048442907
EH11,55.932740217299575,-3.2514897521097046
EH12,55.94210326929392,-3.2804053628899834
EH13,55.906713722222214,-3.242907238095238
EH14,55.90886677591313,-3.2860210957551823
EH15,55.94621731578947,-3.1125942870813397
EH16,55.92275647032474,-3.1519345509518475
EH17,55.9049626554054,-3.1431967010135136
EH18,55.87687130188679,-3.12244529245283
EH19,55.872411171021376,-3.1047719216152023
EH2,55.952314039800996,-3.2022738009950245
EH20,55.8788840720339,-3.1567477203389833
EH21,55.938181453333335,-3.045626092
EH22,55.88528109360936,-3.06101003060306
EH23,55.83951245182724,-3.0509477906976743
EH24,55.849913897435904,-3.136942641025641
EH25,55.861993647887324,-3.175229929577465
EH26,55.83394326344086,-3.22414661827957
EH27,55.890623229729734,-3.415641310810811
EH28,55.92974114492753,-3.3905491666666667
EH29,55.956995128,-3.404161856
EH3,55.95184360264901,-3.2070256238410595
EH30,55.985241,-3.39425188671875
EH31,56.03635614851485,-2.8261940594059407
EH32,55.96718071691176,-2.949929851102941
EH33,55.94133485025381,-2.945359550761421
EH34,55.908187202247184,-2.881148483146067
EH35,55.91050161643835,-2.9445120684931507
EH36,55.85559781818181,-2.8533194545454545
EH37,55.86138265263158,-2.9599183894736845
EH38,55.777356636363635,-2.952889818181818
EH39,56.04699321875,-2.7343828846153846
EH4,55.96238838166567,-3.262002079688436
EH40,55.990633514705884,-2.6620926029411764
EH41,55.948534087794435,-2.7778458394004284
EH42,55.99356621022727,-2.5253160426136363
EH43,55.62385044444444,-3.011399222222222
EH44,55.61912536111112,-3.0635531574074073
EH45,55.65443071910112,-3.1907528539325845
EH46,55.740566871559636,-3.356240275229358
EH47,55.858554633152174,-3.666218362771739
EH48,55.8989638318872,-3.664889060737527
EH49,55.97597812121212,-3.5981776247086246
EH5,55.97617479559749,-3.2224660896226416
EH51,56.01095696172249,-3.6053093468899524
EH52,55.938794733928574,-3.4852859535714287
EH53,55.89539007792208,-3.4694209935064935
EH54,55.89204852351097,-3.5243033761755487
EH55,55.846783291814944,-3.5750936690391457
EH6,55.97252285600795,-3.1751185233366432
EH7,55.96023205739796,-3.1644517066326534
EH8,55.94873917468806,-3.164247017825312
EH9,55.932983033138406,-3.1852342709551658
EH91,55.92519205,-3.2979180999999995
EH95,55.97862,-3.25352
EH99,55.947641000000004,-3.2037715
EN1,51.654265574642125,-0.06802848261758691
EN10,51.7381696287703,-0.023252721577726218
EN11,51.76562846697389,-0.009255324116743471
EN2,51.66001240651388,-0.0942549457177322
EN3,51.66024591625124,-0.03657370987038883
EN4,51.64933134103019,-0.16015087566607458
EN5,51.649986958724206,-0.1976434746716698
EN6,51.69953337070938,-0.17621499427917622
EN7,51.712258451676526,-0.06959797435897436
EN77,,
EN8,51.699421505984766,-0.033837039173014144
EN9,51.69619174155653,0.01515895154185022
EX1,50.72860372272727,-3.4978812204545457
EX10,50.69321260143198,-3.2466289582338903
EX11,50.746790449404756,-3.2895610535714286
EX12,50.706844949899796,-3.0818918236472945
EX13,50.787127432119206,-3.007100112582781
EX14,50.81400247682801,-3.191739256436663
EX15,50.87753955580357,-3.340656184151786
EX16,50.922706470282314,-3.491601736998514
EX17,50.81195795695696,-3.7053671091091087
EX18,50.90196338578681,-3.8876968020304568
EX19,50.87743433179723,-4.004500188940092
EX2,50.70902924733476,-3.5144788962331206
EX20,50.75215085209924,-4.019217895038168
EX21,50.805949836879435,-4.208297641843972
EX22,50.82824578431372,-4.368056026143791
EX23,50.82423948270893,-4.532461576368876
EX24,50.74042308018868,-3.0892633018867923
EX3,50.68736777729257,-3.4602436986899563
EX31,51.085596662909836,-4.068787589139345
EX32,51.07190921215733,-4.020293822407628
EX33,51.1154048401084,-4.174801495934959
EX34,51.19814816440422,-4.106165900452488
EX35,51.223944256198344,-3.827325446280992
EX36,51.01669249878345,-3.797162805352798
EX37,50.978632288557215,-3.9540203184079603
EX38,50.9439503171521,-4.152471877022654
EX39,51.01544236250911,-4.245443767323122
EX4,50.731436414617484,-3.5264533517759564
EX5,50.755960379491675,-3.4338237905346185
EX6,50.676453737931034,-3.597937095172414
EX7,50.58453570408163,-3.470624295918367
EX8,50.629748368131864,-3.4015747692307694
EX9,50.63955766455696,-3.323948338607595
FK1,55.98503522320441,-3.7947468430939226
FK10,56.1157990268757,-3.7832490414333706
FK11,56.149895093333335,-3.8517203600000003
FK12,56.15284162913907,-3.801890887417218
FK13,56.15190681081081,-3.7398856972972974
FK14,56.16821333139535,-3.6549085000000003
FK15,56.20309695555555,-3.9504214749999997
FK16,56.19120101351351,-4.0609208378378385
FK17,56.239830886363634,-4.219859606060607
FK18,56.32460075,-4.329131375
FK19,56.371051321428574,-4.313568357142857
FK2,56.00493454901961,-3.7559731511437904
FK20,56.40542634782609,-4.640101695652175
FK21,56.46595914814815,-4.320904444444444
FK3,56.01068594805195,-3.7207613636363632
FK4,55.99647971597633,-3.907605213017751
FK5,56.027313317391304,-3.8229736826086955
FK6,56.02143419827586,-3.915486614942529
FK7,56.09635584,-3.918315952941177
FK8,56.131863176838806,-4.060550461658842
FK9,56.144887375609756,-3.9432039658536584
FY1,53.81529119004065,-3.047027281504065
FY2,53.84593225454545,-3.039718496363636
FY3,53.82142316264295,-3.020503041931385
FY4,53.790930344335415,-3.0272899928635146
FY5,53.87509507863248,-3.021590464957265
FY6,53.86789841190476,-2.9812676845238095
FY7,53.91603999390244,-3.0273737073170732
FY8,53.75092151432998,-3.002692929512006
G1,55.85888344210526,-4.248843684210526
G11,55.87326581690141,-4.312992422535211
G12,55.88056405167173,-4.300606106382979
G13,55.893526446100914,-4.34807519266055
G14,55.88044843058823,-4.350903649411765
G15,55.90928441871921,-4.366255014778325
G2,55.86292512007505,-4.255957243902439
G20,55.88598174327957,-4.282584934139785
G21,55.882257510466985,-4.2200795732689205
G22,55.89074926213592,-4.252072182038835
G23,55.90271972108844,-4.285079197278912
G3,55.86568359538784,-4.278165746331236
G31,55.85651288390093,-4.208115235294118
G32,55.84883197669706,-4.165552242147923
G33,55.8747724012624,-4.165072963029756
G34,55.86794622596154,-4.112528076923077
G4,55.867573058139534,-4.25192639244186
G40,55.84710171990741,-4.220461210648148
G41,55.83766472515338,-4.284404680981595
G42,55.83216923255814,-4.257520184496125
G43,55.818638313679244,-4.292106441037736
G44,55.814205215909084,-4.255682426948052
G45,55.804998358306186,-4.232828364820847
G46,55.803381095729016,-4.307907117820324
G5,55.84806644571429,-4.252365611428572
G51,55.857782613333335,-4.316568222222222
G52,55.84776514173228,-4.350140812335958
G53,55.82095222911051,-4.352519350404313
G58,55.84237130769231,-4.290668384615385
G60,55.92257575,-4.456046714285715
G61,55.919143716814155,-4.331696371681416
G62,55.9427215221239,-4.320893553097345
G63,56.04245010301508,-4.3647945703517586
G64,55.91145478328981,-4.216993171018277
G65,55.97344796259351,-4.0577091970074814
G66,55.940454516205534,-4.153876392094862
G67,55.946626074960136,-3.9872969537480065
G68,55.95282555182927,-4.016443655487805
G69,55.87626437588653,-4.100882719351571
G70,55.949877,-3.9879809
G71,55.82260510163934,-4.074961209836066
G72,55.804370164179105,-4.129711997643362
G73,55.819501244966446,-4.206736079418345
G74,55.768906779317696,-4.175511551172708
G75,55.75053025376593,-4.1999156488991884
G76,55.776951517741935,-4.273051580645161
G77,55.77376102170767,-4.332231452966715
G78,55.79285802002862,-4.4095890357653795
G79,55.771004,-4.223076
G81,55.913675037716615,-4.407566672782875
G82,55.951658759351616,-4.574049933915212
G83,56.01212861538461,-4.586953105769231
G84,56.013963703661325,-4.755416366132723
G9,55.86874,-4.243491
G90,55.86901155882353,-4.241005558823529
GIR,,
GL1,51.859366095837366,-2.243768683446273
GL10,51.74442761054767,-2.2874418336713997
GL11,51.69044223311897,-2.3573194501607717
GL12,51.62342729764454,-2.389594023554604
GL13,51.69238382157676,-2.461082614107884
GL14,51.81790569230769,-2.4819092041420117
GL15,51.73685384119107,-2.550361842431762
GL16,51.795830498993965,-2.612819911468813
GL17,51.8550622831216,-2.5109513684210527
GL18,51.9406784224924,-2.4145894012158053
GL19,51.94597200259067,-2.2898016269430053
GL2,51.84391376561451,-2.2694645258562796
GL20,52.002198540650404,-2.1317676067073172
GL3,51.862777651296824,-2.1767357742555236
GL4,51.84050382155172,-2.2190622853448274
GL5,51.738116618918916,-2.221060358558559
GL50,51.90070286195996,-2.0818474467860906
GL51,51.89904047206166,-2.1105027411689146
GL52,51.91964183552631,-2.058277620614035
GL53,51.87931450405406,-2.0676535608108106
GL54,51.89688168962264,-1.8438778650943395
GL55,52.06379518243243,-1.769480875
GL56,51.98956965517241,-1.703163917624521
GL6,51.734327385199244,-2.193770806451613
GL7,51.71112918262411,-1.8972517547281325
GL8,51.64272625073746,-2.1708003539823006
GL9,51.55581701785714,-2.3034224017857143
GU1,51.243088027566536,-0.5648969657794677
GU10,51.19708915321757,-0.7969503033707865
GU11,51.249301925261584,-0.7634323348281016
GU12,51.25149279746835,-0.7293131797468355
GU14,51.2940206681416,-0.7637463370206489
GU15,51.33555069034406,-0.7373786914539401
GU16,51.30900344655173,-0.7253341810344828
GU17,51.328389126666664,-0.7883657933333333
GU18,51.34849606896552,-0.6700856344827587
GU19,51.35985701724138,-0.6919329310344828
GU2,51.24574416023739,-0.5942124451038576
GU20,51.365477793548386,-0.6513161548387096
GU21,51.32111926839827,-0.5799700389610389
GU22,51.31202518530352,-0.5517222523961661
GU23,51.29383197718631,-0.5060742471482891
GU24,51.3302226109091,-0.6284713109090909
GU25,51.40112104484305,-0.5720124484304933
GU26,51.11427985920578,-0.7504303646209387
GU27,51.08128049919485,-0.7215457181964573
GU28,50.99106935492958,-0.632968323943662
GU29,50.984716040284354,-0.7477987677725119
GU3,51.24700311707317,-0.6284040097560976
GU30,51.075648332236845,-0.8044574111842104
GU31,50.997006004608295,-0.9034347142857143
GU32,51.00898612857143,-0.9688075821428571
GU33,51.051721919540235,-0.8903695862068965
GU34,51.13898996385542,-0.9868979180722892
GU35,51.116694828060524,-0.8495347083906465
GU4,51.243321283095725,-0.540139517311609
GU46,51.33860209620991,-0.8320600991253644
GU47,51.34949702421308,-0.7918853801452784
GU5,51.19855396192894,-0.510248573604061
GU51,51.284095608484854,-0.8420115187878787
GU52,51.26342668965517,-0.8388594712643678
GU6,51.139742676007,-0.48500388616462353
GU7,51.189625404015054,-0.6122942371392723
GU8,51.14871804689864,-0.6447603963691376
GU9,51.21915623410696,-0.7942734228052472
GY1,,
GY10,,
GY2,,
GY3,,
GY4,,
GY5,,
GY6,,
GY7,,
GY8,,
GY9,,
HA0,51.551120701754385,-0.30539125497076025
HA1,51.580248035940805,-0.3385245401691332
HA2,51.573744745850625,-0.3614217105809129
HA3,51.59374845984252,-0.32101166535433073
HA4,51.570317816593885,-0.41067757816593886
HA5,51.59503639327884,-0.38633777384196183
HA6,51.61191986068966,-0.42245795999999997
HA7,51.6112559614486,-0.31063483060747665
HA8,51.6113769935943,-0.27384750320284695
HA9,51.560627523761376,-0.28540945601617795
HD1,53.64684199767442,-1.7888902093023256
HD2,53.668915475357714,-1.7767388426073132
HD3,53.653603728907335,-1.832012009681881
HD4,53.62559272827587,-1.7978949531034483
HD5,53.647404030598054,-1.7462432489568847
HD6,53.70226010941476,-1.7845437646310434
HD7,53.62395681364393,-1.8777666788685523
HD8,53.59939491970803,-1.6747422241918664
HD9,53.58052408333334,-1.79728417
HG1,54.00018154957806,-1.5347315327004218
HG2,53.98556970360111,-1.5286048836565098
HG3,54.02976791053512,-1.616826966555184
HG4,54.15696548364717,-1.5663381793855302
HG5,54.013583708333336,-1.4572168974358974
HP1,51.75649583482143,-0.487558662202381
HP10,51.60844513297872,-0.6979938244680851
HP11,51.62372709054326,-0.7451925070422536
HP12,51.62609601818181,-0.7796801232323233
HP13,51.634526935141515,-0.7405627110849056
HP14,51.652490637546464,-0.8385676449814126
HP15,51.65861902588235,-0.7115344682352941
HP16,51.702242178666665,-0.7195889466666666
HP17,51.77625784741144,-0.8860283242506812
HP18,51.8200777066474,-0.9686305375722544
HP19,51.82369304355109,-0.8280294706867671
HP2,51.764354092227975,-0.4522544538860104
HP20,51.82018098542805,-0.8067275300546448
HP21,51.80521670879121,-0.8058386703296703
HP22,51.809031079792746,-0.7697268
HP23,51.795581783972125,-0.6614729529616725
HP27,51.72081500453515,-0.8331080136054423
HP3,51.735792156498675,-0.4711546551724138
HP4,51.76790484615385,-0.5690801066126856
HP5,51.71273349525102,-0.6086374559023067
HP6,51.678582099773244,-0.5986418253968253
HP7,51.66438992479109,-0.6103582116991644
HP8,51.638179142201835,-0.5698640596330276
HP9,51.61017880141844,-0.6402699078014185
HR1,52.06005019337511,-2.6775849749328557
HR2,52.00953516055046,-2.785433619266055
HR3,52.09413749195403,-3.0861367862068962
HR4,52.09051211324787,-2.771534010683761
HR5,52.19640642276423,-3.0360929918699187
HR6,52.23355672034956,-2.7732322721598
HR7,52.1854185836299,-2.52356603202847
HR8,52.04466113652482,-2.445205696808511
HR9,51.90786527536232,-2.5825328937198067
HS1,58.21258502996255,-6.381428880149813
HS2,58.249521661157026,-6.463075917355372
HS3,57.87774282894737,-6.8506996578947374
HS4,57.870870000000004,-6.696307
HS5,57.76539769230769,-7.011270307692308
HS6,57.60171592499999,-7.2994637375
HS7,57.44779706666667,-7.3415348666666675
HS8,57.236084118421054,-7.3473448421052625
HS9,56.97306287755102,-7.473563081632653
HU1,53.7428011724138,-0.3379139551724138
HU10,53.75122970363289,-0.44200776673040154
HU11,53.827898992822966,-0.22093484210526315
HU12,53.72466180103359,-0.12792885142118862
HU13,53.725727953161595,-0.43926203981264633
HU14,53.72861,-0.49952670815450645
HU15,53.74817011869436,-0.6191295415430267
HU16,53.78159849486653,-0.42268394250513347
HU17,53.8466463081761,-0.427237231918239
HU18,53.909935693486595,-0.169302061302682
HU19,53.723339369230764,0.03443193333333333
HU2,53.75078895876288,-0.34064253608247425
HU20,53.787867088235295,-0.5117995882352941
HU3,53.74229263563829,-0.367698522606383
HU4,53.73627704705882,-0.40397992235294117
HU5,53.7599723833652,-0.3763230152963671
HU6,53.78106670151515,-0.371417603030303
HU7,53.791335595772786,-0.3296316671070013
HU8,53.76944366800536,-0.29967479919678713
HU9,53.75607678350516,-0.2890922792877226
HX1,53.721063152412285,-1.8716194144736842
HX2,53.73862056684492,-1.9066057504456329
HX3,53.72670096038917,-1.8442527838776928
HX4,53.67716765825688,-1.8824439243119266
HX5,53.684585623728815,-1.835242006779661
HX6,53.696812858585865,-1.9274384886363636
HX7,53.73922982816901,-2.0084957126760563
IG1,51.559416240343346,0.0733780321888412
IG10,51.64839886160108,0.0659390868385346
IG11,51.53467120874752,0.09356870874751491
IG2,51.57609267632851,0.08150309903381643
IG3,51.563114873150106,0.10289061310782241
IG4,51.580057647482015,0.051205251798561155
IG5,51.591292017021274,0.06342627234042554
IG6,51.59607594117647,0.08770083065953654
IG7,51.61427107862904,0.09595414112903226
IG8,51.60987742786683,0.03790271146732429
IG9,51.62579562068965,0.04031331724137931
IM1,99.999999,0.0
IM2,99.999999,0.0
IM3,,
IM4,99.999999,0.0
IM5,,
IM6,,
IM7,99.999999,0.0
IM8,,
IM9,99.999999,0.0
IM99,99.999999,0.0
IP1,52.06731505641493,1.1392971210191083
IP10,52.018864539267014,1.270010664921466
IP11,51.96785989855073,1.3410038426501034
IP12,52.09343856173422,1.3700502695570218
IP13,52.18959136078099,1.32069409762309
IP14,52.20603770503144,1.0300075566037736
IP15,52.15632795151515,1.5954129151515153
IP16,52.20422301286174,1.5836348553054662
IP17,52.23104802188782,1.5022172010943913
IP18,52.3304647724138,1.6706693482758619
IP19,52.34030733333333,1.4943215376884422
IP2,52.045159887029286,1.1338206959553696
IP20,52.406575215189875,1.3191140316455696
IP21,52.364624195075756,1.2369487367424241
IP22,52.37576482618771,1.0516429895712631
IP23,52.30759016819572,1.120010605504587
IP24,52.42064318333333,0.7591426102564102
IP25,52.58628428389155,0.8387481929824562
IP26,52.50772502686567,0.5728061970149253
IP27,52.430173622529644,0.5816466324110672
IP28,52.33049477726751,0.5279656681974741
IP29,52.190910791154785,0.6587976732186732
IP3,52.04132304057592,1.1881077316753925
IP30,52.209789744386875,0.8487557633851468
IP31,52.29088464675325,0.8354715857142857
IP32,52.255068832967034,0.7183727098901098
IP33,52.24304250247524,0.7085647314356436
IP4,52.06041867159451,1.1801641140443506
IP5,52.061787803964755,1.2462035748898679
IP6,52.13279548519949,1.1098947722007722
IP7,52.068471356733525,0.9433423753581662
IP8,52.06289221868365,1.079546297239915
IP9,51.98849626720648,1.146953532388664
IP98,52.376663,1.109215
IV1,57.48406481944445,-4.235069864583334
IV10,57.58456795180723,-4.126175168674699
IV11,57.67722409090909,-4.039058909090909
IV12,57.57436044827587,-3.864510963218391
IV13,57.34219099999999,-4.020621684210527
IV14,57.58574801315789,-4.548992052631578
IV15,57.5993886146789,-4.431423403669725
IV16,57.664684214285714,-4.338184785714286
IV17,57.698893906593405,-4.2594794615384615
IV18,57.70246512060301,-4.155070145728644
IV19,57.80398485786802,-4.062788472081218
IV2,57.46826014067524,-4.185614294212219
IV20,57.788540822033895,-3.903434423728813
IV21,57.72427369387755,-5.721803979591837
IV22,57.73908521794872,-5.514842897435897
IV23,57.76913421568627,-5.0199828235294115
IV24,57.8912204,-4.355998711111111
IV25,57.888811784722215,-4.041692125
IV26,57.92760987671233,-5.194709671232876
IV27,58.27698911052631,-4.794831078947369
IV28,58.00970631818182,-4.158172909090909
IV3,57.47643066309013,-4.248153206008584
IV30,57.65217560494959,-3.324889132905591
IV31,57.71678660526315,-3.290846030075188
IV32,57.63048774418604,-3.104950511627907
IV36,57.60946644885178,-3.6080710480167015
IV4,57.45221064341086,-4.521404837209302
IV40,57.27436899193548,-5.647166846774193
IV41,57.27280623076923,-5.736156846153846
IV42,57.23897685714286,-5.830901857142857
IV43,57.155552899999996,-5.8106213
IV44,57.1087676,-5.8827495
IV45,57.07172616666667,-5.9065595
IV46,57.109247,-5.979096000000001
IV47,57.29522294736842,-6.344388842105263
IV48,57.2944585,-6.096275
IV49,57.22922020930232,-5.943184279069768
IV5,57.46924166666666,-4.410318
IV51,57.47370267948718,-6.243366303418804
IV52,57.33606055,-5.6525547000000005
IV53,57.34437572727273,-5.554202
IV54,57.43003768333333,-5.6169397000000005
IV55,57.456194589285715,-6.609778196428572
IV56,57.36553878571429,-6.430386357142857
IV6,57.52546832283465,-4.458928338582678
IV63,57.305231149253736,-4.531800820895522
IV7,57.58330040259741,-4.386783110389611
IV8,57.55417284375,-4.26566275
IV9,57.56897936956522,-4.178696043478261
IV99,57.481331999999995,-4.22395
JE1,99.999999,0.0
JE2,99.999999,0.0
JE3,99.999999,0.0
JE4,,
KA1,55.595252552631585,-4.497700726120858
KA10,55.55054211872147,-4.6474582214611875
KA11,55.61867875093633,-4.628163610486891
KA12,55.61911084094754,-4.665340517766498
KA13,55.655663247264776,-4.700384754923413
KA14,55.74026086486486,-4.672541783783784
KA15,55.74844896624473,-4.626245248945148
KA16,55.60750333035714,-4.328243330357143
KA17,55.610666342857144,-4.279119028571429
KA18,55.45164380920163,-4.242364309878214
KA19,55.346257088050315,-4.668170110062893
KA2,55.59553691629956,-4.5671018678414095
KA20,55.6413069924812,-4.751240563909774
KA21,55.64219971390374,-4.784304898395722
KA22,55.65000850470219,-4.8088203354231975
KA23,55.6935750053476,-4.857732101604278
KA24,55.70943313157895,-4.71568896491228
KA25,55.75339170720721,-4.688555590090091
KA26,55.21687126932669,-4.8359656633416455
KA27,55.538494624390246,-5.17325283902439
KA28,55.75404970833333,-4.925345319444444
KA29,55.75579621212121,-4.854058515151515
KA3,55.645700157094595,-4.4969595675675675
KA30,55.79728619452055,-4.86343284109589
KA4,55.59914638823529,-4.381626411764706
KA5,55.51054119904077,-4.388110127098321
KA6,55.415975148571434,-4.504277022857143
KA7,55.44699065692641,-4.630792431818182
KA8,55.471853219739295,-4.612321988826816
KA9,55.497650539325846,-4.604891141573034
KT1,51.40756938011696,-0.2981730833333333
KT10,51.36942391100324,-0.35420486731391587
KT11,51.328339872137406,-0.40264990648854965
KT12,51.37733094621514,-0.4084534382470119
KT13,51.36816272305765,-0.449142664160401
KT14,51.33840403778338,-0.48823121914357687
KT15,51.36376960886572,-0.49580522033898305
KT16,51.382430630894305,-0.5171917479674797
KT17,51.3412430590604,-0.2494660134228188
KT18,51.31602295472441,-0.2633533582677165
KT19,51.35270284678523,-0.270822194254446
KT2,51.41903868529411,-0.2905246941176471
KT20,51.28645672511144,-0.23114467161961366
KT21,51.311209404761904,-0.30361699999999997
KT22,51.30184790111111,-0.3395437488888889
KT23,51.2800495978836,-0.3757596164021164
KT24,51.2703806356383,-0.4306015372340426
KT3,51.39962836229946,-0.25768093048128343
KT4,51.378389603053435,-0.24313304198473282
KT5,51.390594115902964,-0.286797539083558
